"","Year.x","Month.x","DOY.x","HOUR","Timestamp_Begin","VegType","Flux_CO2","Flux_CH4","MonthYear.x","DATE","DOY.y","ECO_CO2_FLUX","CH4_FLUX","Month.y","Year.y","Month2","MonthYear.y","YM"
"42",2022,"September",257,"7",2022-09-14 07:52:00,"V",1.363705,0.064589,"2022-September",2022-09-14,"256.292",4.5316348,0.74742073,NA,2022,"September","2022-September","22-Sep"
"43",2022,"September",257,"8",2022-09-14 08:56:00,"V",0.904516,0.155219,"2022-September",2022-09-14,"256.333",-14.58458,0.72293103,NA,2022,"September","2022-September","22-Sep"
"44",2022,"September",257,"8",2022-09-14 08:59:00,"V",0.454091,0.050539,"2022-September",2022-09-14,"256.333",-14.58458,0.72293103,NA,2022,"September","2022-September","22-Sep"
"45",2022,"September",257,"8",2022-09-14 09:03:00,"V",0.544434,0.042719,"2022-September",2022-09-14,"256.333",-14.58458,0.72293103,NA,2022,"September","2022-September","22-Sep"
"46",2022,"September",257,"9",2022-09-14 09:23:00,"V",1.367382,0.073137,"2022-September",2022-09-14,"256.375",-26.56834,0.69536328,NA,2022,"September","2022-September","22-Sep"
"47",2022,"September",257,"9",2022-09-14 09:20:00,"V",0.28676,0.099008,"2022-September",2022-09-14,"256.375",-26.56834,0.69536328,NA,2022,"September","2022-September","22-Sep"
"48",2022,"September",257,"9",2022-09-14 09:16:00,"V",0.486004,0.096415,"2022-September",2022-09-14,"256.375",-26.56834,0.69536328,NA,2022,"September","2022-September","22-Sep"
"49",2022,"September",257,"10",2022-09-14 10:26:00,"V",-0.024169,0.046667,"2022-September",2022-09-14,"256.417",-20.48929,0.68221682,NA,2022,"September","2022-September","22-Sep"
"50",2022,"September",257,"10",2022-09-14 10:29:00,"V",-0.235236,0.028775,"2022-September",2022-09-14,"256.417",-20.48929,0.68221682,NA,2022,"September","2022-September","22-Sep"
"51",2022,"September",257,"10",2022-09-14 10:32:00,"V",1.103864,0.05817,"2022-September",2022-09-14,"256.417",-20.48929,0.68221682,NA,2022,"September","2022-September","22-Sep"
"52",2022,"September",257,"11",2022-09-14 11:33:00,"V",-7.105721,0.077014,"2022-September",2022-09-14,"256.458",-29.212061,0.68424988,NA,2022,"September","2022-September","22-Sep"
"53",2022,"September",257,"11",2022-09-14 11:36:00,"V",-1.589208,0.055961,"2022-September",2022-09-14,"256.458",-29.212061,0.68424988,NA,2022,"September","2022-September","22-Sep"
"54",2022,"September",257,"11",2022-09-14 11:39:00,"V",0.029969,0.034877,"2022-September",2022-09-14,"256.458",-29.212061,0.68424988,NA,2022,"September","2022-September","22-Sep"
"55",2022,"September",257,"12",2022-09-14 12:34:00,"V",-1.939762,0.136805,"2022-September",2022-09-14,"256.500",-35.576908,0.69863838,NA,2022,"September","2022-September","22-Sep"
"56",2022,"September",257,"12",2022-09-14 12:38:00,"V",-1.479196,0.054306,"2022-September",2022-09-14,"256.500",-35.576908,0.69863838,NA,2022,"September","2022-September","22-Sep"
"57",2022,"September",257,"12",2022-09-14 12:41:00,"V",-0.779415,0.046802,"2022-September",2022-09-14,"256.500",-35.576908,0.69863838,NA,2022,"September","2022-September","22-Sep"
"58",2022,"September",257,"13",2022-09-14 13:47:45,"V",-1.668806,0.214241,"2022-September",2022-09-14,"256.542",-34.193741,0.71998161,NA,2022,"September","2022-September","22-Sep"
"59",2022,"September",257,"13",2022-09-14 13:52:00,"V",-0.757999,0.097839,"2022-September",2022-09-14,"256.542",-34.193741,0.71998161,NA,2022,"September","2022-September","22-Sep"
"60",2022,"September",257,"13",2022-09-14 13:55:00,"V",0.071675,0.050948,"2022-September",2022-09-14,"256.542",-34.193741,0.71998161,NA,2022,"September","2022-September","22-Sep"
"61",2022,"September",257,"14",2022-09-14 14:16:00,"V",-0.423981,0.058395,"2022-September",2022-09-14,"256.583",-31.731951,0.7426703,NA,2022,"September","2022-September","22-Sep"
"62",2022,"September",257,"14",2022-09-14 14:13:00,"V",-4.273355,0.030357,"2022-September",2022-09-14,"256.583",-31.731951,0.7426703,NA,2022,"September","2022-September","22-Sep"
"63",2022,"September",257,"14",2022-09-14 14:08:00,"V",0.317497,0.086901,"2022-September",2022-09-14,"256.583",-31.731951,0.7426703,NA,2022,"September","2022-September","22-Sep"
"64",2022,"September",257,"15",2022-09-14 15:33:00,"V",0.71341,0.058341,"2022-September",2022-09-14,"256.625",-27.423321,0.76533592,NA,2022,"September","2022-September","22-Sep"
"65",2022,"September",257,"15",2022-09-14 15:37:00,"V",1.044923,0.062706,"2022-September",2022-09-14,"256.625",-27.423321,0.76533592,NA,2022,"September","2022-September","22-Sep"
"66",2022,"September",257,"15",2022-09-14 15:41:00,"V",0.741748,0.129324,"2022-September",2022-09-14,"256.625",-27.423321,0.76533592,NA,2022,"September","2022-September","22-Sep"
"67",2022,"September",257,"16",2022-09-14 16:27:00,"V",1.029924,0.121252,"2022-September",2022-09-14,"256.667",-19.186449,0.78714108,NA,2022,"September","2022-September","22-Sep"
"68",2022,"September",257,"16",2022-09-14 16:32:00,"V",0.000257,0.085996,"2022-September",2022-09-14,"256.667",-19.186449,0.78714108,NA,2022,"September","2022-September","22-Sep"
"69",2022,"September",257,"16",2022-09-14 16:36:00,"V",1.381047,0.070327,"2022-September",2022-09-14,"256.667",-19.186449,0.78714108,NA,2022,"September","2022-September","22-Sep"
"70",2022,"September",257,"17",2022-09-14 17:24:00,"V",1.009288,0.089996,"2022-September",2022-09-14,"256.708",-6.285048,0.80616802,NA,2022,"September","2022-September","22-Sep"
"71",2022,"September",257,"17",2022-09-14 17:27:00,"V",2.858317,0.242346,"2022-September",2022-09-14,"256.708",-6.285048,0.80616802,NA,2022,"September","2022-September","22-Sep"
"72",2022,"September",257,"17",2022-09-14 17:31:00,"V",0.19315,0.054557,"2022-September",2022-09-14,"256.708",-6.285048,0.80616802,NA,2022,"September","2022-September","22-Sep"
"73",2022,"September",257,"18",2022-09-14 18:43:00,"V",2.648898,0.166719,"2022-September",2022-09-14,"256.750",4.5736442,0.82183868,NA,2022,"September","2022-September","22-Sep"
"74",2022,"September",257,"18",2022-09-14 18:46:00,"V",1.751107,0.046973,"2022-September",2022-09-14,"256.750",4.5736442,0.82183868,NA,2022,"September","2022-September","22-Sep"
"75",2022,"September",257,"18",2022-09-14 18:50:00,"V",2.246466,0.058473,"2022-September",2022-09-14,"256.750",4.5736442,0.82183868,NA,2022,"September","2022-September","22-Sep"
"76",2022,"September",257,"19",2022-09-14 19:12:00,"V",2.537124,0.070121,"2022-September",2022-09-14,"256.792",4.5308361,0.83330679,NA,2022,"September","2022-September","22-Sep"
"77",2022,"September",257,"19",2022-09-14 19:09:00,"V",0.878477,0.032694,"2022-September",2022-09-14,"256.792",4.5308361,0.83330679,NA,2022,"September","2022-September","22-Sep"
"78",2022,"September",257,"19",2022-09-14 19:06:00,"V",2.720972,0.046033,"2022-September",2022-09-14,"256.792",4.5308361,0.83330679,NA,2022,"September","2022-September","22-Sep"
"79",2022,"October",285,"7",2022-10-12 07:37:00,"V",1.909032,0.058523,"2022-October",2022-10-12,"284.292",2.1753039,0.74540669,NA,2022,"October","2022-October","22-Oct"
"80",2022,"October",285,"7",2022-10-12 07:42:00,"V",1.866133,0.05394,"2022-October",2022-10-12,"284.292",2.1753039,0.74540669,NA,2022,"October","2022-October","22-Oct"
"81",2022,"October",285,"7",2022-10-12 07:45:00,"V",1.188868,0.027041,"2022-October",2022-10-12,"284.292",2.1753039,0.74540669,NA,2022,"October","2022-October","22-Oct"
"82",2022,"October",285,"8",2022-10-12 08:24:00,"V",0.892447,0.085306,"2022-October",2022-10-12,"284.333",-0.98012328,0.74325252,NA,2022,"October","2022-October","22-Oct"
"83",2022,"October",285,"8",2022-10-12 08:29:00,"V",0.564523,0.011259,"2022-October",2022-10-12,"284.333",-0.98012328,0.74325252,NA,2022,"October","2022-October","22-Oct"
"84",2022,"October",285,"8",2022-10-12 08:32:00,"V",1.230763,0.026598,"2022-October",2022-10-12,"284.333",-0.98012328,0.74325252,NA,2022,"October","2022-October","22-Oct"
"85",2022,"October",285,"9",2022-10-12 09:29:00,"V",0.71406,0.136394,"2022-October",2022-10-12,"284.375",-16.169081,0.74481058,NA,2022,"October","2022-October","22-Oct"
"86",2022,"October",285,"9",2022-10-12 09:32:00,"V",0.599549,0.011304,"2022-October",2022-10-12,"284.375",-16.169081,0.74481058,NA,2022,"October","2022-October","22-Oct"
"87",2022,"October",285,"9",2022-10-12 09:36:00,"V",1.26423,0.037227,"2022-October",2022-10-12,"284.375",-16.169081,0.74481058,NA,2022,"October","2022-October","22-Oct"
"88",2022,"October",285,"10",2022-10-12 10:37:00,"V",0.262711,0.127775,"2022-October",2022-10-12,"284.417",-14.02393,0.75076109,NA,2022,"October","2022-October","22-Oct"
"89",2022,"October",285,"10",2022-10-12 10:30:00,"V",-1.830596,0.012406,"2022-October",2022-10-12,"284.417",-14.02393,0.75076109,NA,2022,"October","2022-October","22-Oct"
"90",2022,"October",285,"10",2022-10-12 10:34:00,"V",-1.755352,0.064427,"2022-October",2022-10-12,"284.417",-14.02393,0.75076109,NA,2022,"October","2022-October","22-Oct"
"91",2022,"October",285,"11",2022-10-12 11:30:00,"V",0.443746,0.039908,"2022-October",2022-10-12,"284.458",-6.7139969,0.75776112,NA,2022,"October","2022-October","22-Oct"
"92",2022,"October",285,"11",2022-10-12 11:34:00,"V",0.003443,0.015938,"2022-October",2022-10-12,"284.458",-6.7139969,0.75776112,NA,2022,"October","2022-October","22-Oct"
"93",2022,"October",285,"11",2022-10-12 11:37:00,"V",-0.007424,0.013868,"2022-October",2022-10-12,"284.458",-6.7139969,0.75776112,NA,2022,"October","2022-October","22-Oct"
"94",2022,"October",285,"12",2022-10-12 12:33:00,"V",0.110431,0.071748,"2022-October",2022-10-12,"284.500",-9.5224209,0.76364619,NA,2022,"October","2022-October","22-Oct"
"95",2022,"October",285,"12",2022-10-12 12:36:00,"V",-0.316339,0.006853,"2022-October",2022-10-12,"284.500",-9.5224209,0.76364619,NA,2022,"October","2022-October","22-Oct"
"96",2022,"October",285,"12",2022-10-12 12:39:00,"V",0.506542,0.013854,"2022-October",2022-10-12,"284.500",-9.5224209,0.76364619,NA,2022,"October","2022-October","22-Oct"
"97",2022,"October",285,"13",2022-10-12 13:38:00,"V",0.100453,0.047424,"2022-October",2022-10-12,"284.542",-15.66208,0.7715866,NA,2022,"October","2022-October","22-Oct"
"98",2022,"October",285,"13",2022-10-12 13:41:00,"V",-0.207087,0.001138,"2022-October",2022-10-12,"284.542",-15.66208,0.7715866,NA,2022,"October","2022-October","22-Oct"
"99",2022,"October",285,"13",2022-10-12 13:45:00,"V",-0.351362,0.002352,"2022-October",2022-10-12,"284.542",-15.66208,0.7715866,NA,2022,"October","2022-October","22-Oct"
"100",2022,"October",285,"14",2022-10-12 14:12:00,"V",-0.202301,0.038618,"2022-October",2022-10-12,"284.583",-8.5060596,0.78164738,NA,2022,"October","2022-October","22-Oct"
"101",2022,"October",285,"14",2022-10-12 14:16:00,"V",-0.44736,0.046755,"2022-October",2022-10-12,"284.583",-8.5060596,0.78164738,NA,2022,"October","2022-October","22-Oct"
"102",2022,"October",285,"14",2022-10-12 14:22:00,"V",-0.244288,0.009595,"2022-October",2022-10-12,"284.583",-8.5060596,0.78164738,NA,2022,"October","2022-October","22-Oct"
"103",2022,"October",285,"15",2022-10-12 15:25:00,"V",-0.341372,0.019358,"2022-October",2022-10-12,"284.625",-10.15501,0.79053402,NA,2022,"October","2022-October","22-Oct"
"104",2022,"October",285,"15",2022-10-12 15:28:00,"V",0.149582,0.009848,"2022-October",2022-10-12,"284.625",-10.15501,0.79053402,NA,2022,"October","2022-October","22-Oct"
"105",2022,"October",285,"15",2022-10-12 15:31:00,"V",0.071779,0.020461,"2022-October",2022-10-12,"284.625",-10.15501,0.79053402,NA,2022,"October","2022-October","22-Oct"
"106",2022,"October",285,"16",2022-10-12 16:28:00,"V",0.628038,0.03605,"2022-October",2022-10-12,"284.667",-6.8261352,0.79955101,NA,2022,"October","2022-October","22-Oct"
"107",2022,"October",285,"16",2022-10-12 16:32:00,"V",-4.37145,0.009659,"2022-October",2022-10-12,"284.667",-6.8261352,0.79955101,NA,2022,"October","2022-October","22-Oct"
"108",2022,"October",285,"16",2022-10-12 16:36:00,"V",0.366744,0.004076,"2022-October",2022-10-12,"284.667",-6.8261352,0.79955101,NA,2022,"October","2022-October","22-Oct"
"109",2022,"October",285,"17",2022-10-12 17:13:00,"V",2.52914,0.036748,"2022-October",2022-10-12,"284.708",2.9348149,0.80627882,NA,2022,"October","2022-October","22-Oct"
"110",2022,"October",285,"17",2022-10-12 17:17:00,"V",1.061248,0.006106,"2022-October",2022-10-12,"284.708",2.9348149,0.80627882,NA,2022,"October","2022-October","22-Oct"
"111",2022,"October",285,"17",2022-10-12 17:26:00,"V",0.558556,0.016567,"2022-October",2022-10-12,"284.708",2.9348149,0.80627882,NA,2022,"October","2022-October","22-Oct"
"112",2022,"October",285,"18",2022-10-12 18:42:00,"V",2.655247,0.053802,"2022-October",2022-10-12,"284.750",3.5450001,0.80919528,NA,2022,"October","2022-October","22-Oct"
"113",2022,"October",285,"18",2022-10-12 18:46:00,"V",2.370709,0.019294,"2022-October",2022-10-12,"284.750",3.5450001,0.80919528,NA,2022,"October","2022-October","22-Oct"
"114",2022,"October",285,"18",2022-10-12 18:50:00,"V",1.265976,0.014182,"2022-October",2022-10-12,"284.750",3.5450001,0.80919528,NA,2022,"October","2022-October","22-Oct"
"115",2022,"October",285,"19",2022-10-12 19:24:00,"V",2.187507,0.037307,"2022-October",2022-10-12,"284.792",7.8843231,0.86447942,NA,2022,"October","2022-October","22-Oct"
"116",2022,"October",285,"19",2022-10-12 19:17:00,"V",1.761221,0.012532,"2022-October",2022-10-12,"284.792",7.8843231,0.86447942,NA,2022,"October","2022-October","22-Oct"
"117",2022,"October",285,"19",2022-10-12 19:21:00,"V",2.381727,0.043078,"2022-October",2022-10-12,"284.792",7.8843231,0.86447942,NA,2022,"October","2022-October","22-Oct"
"118",2023,"April",115,"7",2023-04-25 07:23:10,"V",0.698021,0.019511,"2023-April",2023-04-25,"114.292",-3.707659,0.54775268,NA,2023,"April","2023-April","23-Apr"
"119",2023,"April",115,"7",2023-04-25 07:26:10,"V",0.49789,0.003773,"2023-April",2023-04-25,"114.292",-3.707659,0.54775268,NA,2023,"April","2023-April","23-Apr"
"120",2023,"April",115,"7",2023-04-25 07:29:30,"V",0.488321,0.002534,"2023-April",2023-04-25,"114.292",-3.707659,0.54775268,NA,2023,"April","2023-April","23-Apr"
"121",2023,"April",115,"8",2023-04-25 08:31:20,"V",0.407911,0.00756,"2023-April",2023-04-25,"114.333",-18.525391,0.54635739,NA,2023,"April","2023-April","23-Apr"
"122",2023,"April",115,"8",2023-04-25 08:34:35,"V",0.267585,0.012599,"2023-April",2023-04-25,"114.333",-18.525391,0.54635739,NA,2023,"April","2023-April","23-Apr"
"123",2023,"April",115,"8",2023-04-25 08:38:30,"V",0.29169,0.001696,"2023-April",2023-04-25,"114.333",-18.525391,0.54635739,NA,2023,"April","2023-April","23-Apr"
"124",2023,"April",115,"9",2023-04-25 09:25:45,"V",0.203057,0.008336,"2023-April",2023-04-25,"114.375",-32.216061,0.55447137,NA,2023,"April","2023-April","23-Apr"
"125",2023,"April",115,"9",2023-04-25 09:28:45,"V",0.310454,0.00568,"2023-April",2023-04-25,"114.375",-32.216061,0.55447137,NA,2023,"April","2023-April","23-Apr"
"126",2023,"April",115,"9",2023-04-25 09:32:30,"V",0.669467,0.003637,"2023-April",2023-04-25,"114.375",-32.216061,0.55447137,NA,2023,"April","2023-April","23-Apr"
"127",2023,"April",115,"10",2023-04-25 10:24:30,"V",0.335725,0.009947,"2023-April",2023-04-25,"114.417",-26.42944,0.57197028,NA,2023,"April","2023-April","23-Apr"
"128",2023,"April",115,"10",2023-04-25 10:28:10,"V",0.55402,0.006429,"2023-April",2023-04-25,"114.417",-26.42944,0.57197028,NA,2023,"April","2023-April","23-Apr"
"129",2023,"April",115,"10",2023-04-25 10:31:30,"V",0.72762,0.003673,"2023-April",2023-04-25,"114.417",-26.42944,0.57197028,NA,2023,"April","2023-April","23-Apr"
"130",2023,"April",115,"11",2023-04-25 11:26:45,"V",0.236437,0.010665,"2023-April",2023-04-25,"114.458",-17.40761,0.58806717,NA,2023,"April","2023-April","23-Apr"
"131",2023,"April",115,"11",2023-04-25 11:30:00,"V",0.478514,0.006242,"2023-April",2023-04-25,"114.458",-17.40761,0.58806717,NA,2023,"April","2023-April","23-Apr"
"132",2023,"April",115,"11",2023-04-25 11:32:55,"V",1.102434,0.005437,"2023-April",2023-04-25,"114.458",-17.40761,0.58806717,NA,2023,"April","2023-April","23-Apr"
"133",2023,"April",115,"12",2023-04-25 12:19:05,"V",-0.285557,0.007994,"2023-April",2023-04-25,"114.500",-28.91301,0.60420948,NA,2023,"April","2023-April","23-Apr"
"134",2023,"April",115,"12",2023-04-25 12:22:15,"V",1.386724,0.018527,"2023-April",2023-04-25,"114.500",-28.91301,0.60420948,NA,2023,"April","2023-April","23-Apr"
"135",2023,"April",115,"12",2023-04-25 12:25:40,"V",0.542429,0.004412,"2023-April",2023-04-25,"114.500",-28.91301,0.60420948,NA,2023,"April","2023-April","23-Apr"
"136",2023,"April",115,"13",2023-04-25 13:44:45,"V",0.006592,0.006653,"2023-April",2023-04-25,"114.542",-20.387699,0.62470418,NA,2023,"April","2023-April","23-Apr"
"137",2023,"April",115,"13",2023-04-25 13:48:00,"V",0.577177,0.004856,"2023-April",2023-04-25,"114.542",-20.387699,0.62470418,NA,2023,"April","2023-April","23-Apr"
"138",2023,"April",115,"13",2023-04-25 13:50:45,"V",0.474436,0.003672,"2023-April",2023-04-25,"114.542",-20.387699,0.62470418,NA,2023,"April","2023-April","23-Apr"
"139",2023,"April",115,"14",2023-04-25 14:27:45,"V",0.250364,0.008868,"2023-April",2023-04-25,"114.583",0.50106251,0.63679141,NA,2023,"April","2023-April","23-Apr"
"140",2023,"April",115,"14",2023-04-25 14:31:00,"V",0.603311,0.004615,"2023-April",2023-04-25,"114.583",0.50106251,0.63679141,NA,2023,"April","2023-April","23-Apr"
"141",2023,"April",115,"14",2023-04-25 14:33:50,"V",1.046545,0.006377,"2023-April",2023-04-25,"114.583",0.50106251,0.63679141,NA,2023,"April","2023-April","23-Apr"
"142",2023,"April",115,"15",2023-04-25 15:45:15,"V",0.126825,0.009556,"2023-April",2023-04-25,"114.625",-17.56752,0.64391929,NA,2023,"April","2023-April","23-Apr"
"143",2023,"April",115,"15",2023-04-25 15:48:00,"V",0.514718,0.005999,"2023-April",2023-04-25,"114.625",-17.56752,0.64391929,NA,2023,"April","2023-April","23-Apr"
"144",2023,"April",115,"15",2023-04-25 15:50:40,"V",0.860585,0.003739,"2023-April",2023-04-25,"114.625",-17.56752,0.64391929,NA,2023,"April","2023-April","23-Apr"
"145",2023,"April",115,"16",2023-04-25 16:51:35,"V",0.268276,0.008714,"2023-April",2023-04-25,"114.667",-5.0773749,0.65526891,NA,2023,"April","2023-April","23-Apr"
"146",2023,"April",115,"16",2023-04-25 16:54:10,"V",0.681062,0.005116,"2023-April",2023-04-25,"114.667",-5.0773749,0.65526891,NA,2023,"April","2023-April","23-Apr"
"147",2023,"April",115,"16",2023-04-25 16:56:45,"V",0.734385,0.002934,"2023-April",2023-04-25,"114.667",-5.0773749,0.65526891,NA,2023,"April","2023-April","23-Apr"
"148",2023,"April",115,"17",2023-04-25 17:10:30,"V",0.326071,0.007554,"2023-April",2023-04-25,"114.708",-9.5872955,0.66263199,NA,2023,"April","2023-April","23-Apr"
"149",2023,"April",115,"17",2023-04-25 17:13:05,"V",0.496854,0.024051,"2023-April",2023-04-25,"114.708",-9.5872955,0.66263199,NA,2023,"April","2023-April","23-Apr"
"150",2023,"April",115,"17",2023-04-25 17:15:45,"V",0.879637,0.002772,"2023-April",2023-04-25,"114.708",-9.5872955,0.66263199,NA,2023,"April","2023-April","23-Apr"
